obs_id,obsname,starttime_utc,stoptime_utc,projectid,calibration,calibrators,deleted_flag
1092724216,Sun_track,2014-08-22T06:30:00.000Z,2014-08-22T06:59:52.000Z,G0002,False,,False
1092790816,Sun_track,2014-08-23T01:00:00.000Z,2014-08-23T01:29:52.000Z,G0002,False,,False
1092792616,Sun_track,2014-08-23T01:30:00.000Z,2014-08-23T01:59:52.000Z,G0002,False,,False
1092798016,Sun_track,2014-08-23T03:00:00.000Z,2014-08-23T03:29:52.000Z,G0002,False,,False
1092799816,Sun_track,2014-08-23T03:30:00.000Z,2014-08-23T03:59:52.000Z,G0002,False,,False
1092808816,Sun_track,2014-08-23T06:00:00.000Z,2014-08-23T06:29:52.000Z,G0002,False,,False
1092810616,Sun_track,2014-08-23T06:30:00.000Z,2014-08-23T06:59:52.000Z,G0002,False,,False
1092877216,Sun_track,2014-08-24T01:00:00.000Z,2014-08-24T01:29:52.000Z,G0002,False,,False
1092879016,Sun_track,2014-08-24T01:30:00.000Z,2014-08-24T01:59:52.000Z,G0002,False,,False
1092884416,Sun_track,2014-08-24T03:00:00.000Z,2014-08-24T03:29:52.000Z,G0002,False,,False
1092886216,Sun_track,2014-08-24T03:30:00.000Z,2014-08-24T03:59:52.000Z,G0002,False,,False
1092895216,Sun_track,2014-08-24T06:00:00.000Z,2014-08-24T06:29:52.000Z,G0002,False,,False
1092897016,Sun_track,2014-08-24T06:30:00.000Z,2014-08-24T06:59:52.000Z,G0002,False,,False
1092963616,Sun_track,2014-08-25T01:00:00.000Z,2014-08-25T01:29:52.000Z,G0002,False,,False
1092965416,Sun_track,2014-08-25T01:30:00.000Z,2014-08-25T01:59:52.000Z,G0002,False,,False
1092970816,Sun_track,2014-08-25T03:00:00.000Z,2014-08-25T03:29:52.000Z,G0002,False,,False
1092972616,Sun_track,2014-08-25T03:30:00.000Z,2014-08-25T03:59:52.000Z,G0002,False,,False
1092981616,Sun_track,2014-08-25T06:00:00.000Z,2014-08-25T06:29:52.000Z,G0002,False,,False
1092983416,Sun_track,2014-08-25T06:30:00.000Z,2014-08-25T06:59:52.000Z,G0002,False,,False
1093050896,CORR_MODE_40_0.5,2014-08-26T01:14:40.000Z,2014-08-26T01:14:56.000Z,G0002,False,,False
1093050920,PicA,2014-08-26T01:15:04.000Z,2014-08-26T01:16:56.000Z,G0002,True,PicA,False
1093051040,Sun,2014-08-26T01:17:04.000Z,2014-08-26T01:22:00.000Z,G0002,False,,False
1093051336,Sun,2014-08-26T01:22:00.000Z,2014-08-26T01:26:56.000Z,G0002,False,,False
1093051640,Sun,2014-08-26T01:27:04.000Z,2014-08-26T01:32:00.000Z,G0002,False,,False
1093051936,Sun,2014-08-26T01:32:00.000Z,2014-08-26T01:36:56.000Z,G0002,False,,False
1093052240,Sun,2014-08-26T01:37:04.000Z,2014-08-26T01:42:00.000Z,G0002,False,,False
1093052536,Sun,2014-08-26T01:42:00.000Z,2014-08-26T01:46:56.000Z,G0002,False,,False
1093052840,Sun,2014-08-26T01:47:04.000Z,2014-08-26T01:52:00.000Z,G0002,False,,False
1093053136,Sun,2014-08-26T01:52:00.000Z,2014-08-26T01:56:56.000Z,G0002,False,,False
1093053440,Sun,2014-08-26T01:57:04.000Z,2014-08-26T02:02:00.000Z,G0002,False,,False
1093057336,Sun,2014-08-26T03:02:00.000Z,2014-08-26T03:06:56.000Z,G0002,False,,False
1093057640,Sun,2014-08-26T03:07:04.000Z,2014-08-26T03:12:00.000Z,G0002,False,,False
1093057936,Sun,2014-08-26T03:12:00.000Z,2014-08-26T03:16:56.000Z,G0002,False,,False
1093058240,Sun,2014-08-26T03:17:04.000Z,2014-08-26T03:22:00.000Z,G0002,False,,False
1093058536,Sun,2014-08-26T03:22:00.000Z,2014-08-26T03:26:56.000Z,G0002,False,,False
1093058840,Sun,2014-08-26T03:27:04.000Z,2014-08-26T03:32:00.000Z,G0002,False,,False
1093059136,Sun,2014-08-26T03:32:00.000Z,2014-08-26T03:36:56.000Z,G0002,False,,False
1093059440,Sun,2014-08-26T03:37:04.000Z,2014-08-26T03:42:00.000Z,G0002,False,,False
1093059736,Sun,2014-08-26T03:42:00.000Z,2014-08-26T03:46:56.000Z,G0002,False,,False
1093060040,Sun,2014-08-26T03:47:04.000Z,2014-08-26T03:52:00.000Z,G0002,False,,False
1093060336,Sun,2014-08-26T03:52:00.000Z,2014-08-26T03:56:56.000Z,G0002,False,,False
1093060640,Sun,2014-08-26T03:57:04.000Z,2014-08-26T04:02:00.000Z,G0002,False,,False
1093068136,Sun,2014-08-26T06:02:00.000Z,2014-08-26T06:06:56.000Z,G0002,False,,False
1093068440,Sun,2014-08-26T06:07:04.000Z,2014-08-26T06:12:00.000Z,G0002,False,,False
1093068736,Sun,2014-08-26T06:12:00.000Z,2014-08-26T06:16:56.000Z,G0002,False,,False
1093069040,Sun,2014-08-26T06:17:04.000Z,2014-08-26T06:22:00.000Z,G0002,False,,False
1093069336,Sun,2014-08-26T06:22:00.000Z,2014-08-26T06:26:56.000Z,G0002,False,,False
1093069640,Sun,2014-08-26T06:27:04.000Z,2014-08-26T06:32:00.000Z,G0002,False,,False
1093069936,Sun,2014-08-26T06:32:00.000Z,2014-08-26T06:36:56.000Z,G0002,False,,False
1093070240,Sun,2014-08-26T06:37:04.000Z,2014-08-26T06:42:00.000Z,G0002,False,,False
1093070536,Sun,2014-08-26T06:42:00.000Z,2014-08-26T06:46:56.000Z,G0002,False,,False
1093070840,Sun,2014-08-26T06:47:04.000Z,2014-08-26T06:52:00.000Z,G0002,False,,False
1093071136,Sun,2014-08-26T06:52:00.000Z,2014-08-26T06:56:56.000Z,G0002,False,,False
1093071440,Sun,2014-08-26T06:57:04.000Z,2014-08-26T07:02:00.000Z,G0002,False,,False
1093137280,CORR_MODE_40_0.5,2014-08-27T01:14:24.000Z,2014-08-27T01:14:40.000Z,G0002,False,,False
1093137304,HydA,2014-08-27T01:14:48.000Z,2014-08-27T01:16:40.000Z,G0002,True,HydA,False
1093137424,Sun,2014-08-27T01:16:48.000Z,2014-08-27T01:21:44.000Z,G0002,False,,False
1093137720,Sun,2014-08-27T01:21:44.000Z,2014-08-27T01:26:40.000Z,G0002,False,,False
1093138024,Sun,2014-08-27T01:26:48.000Z,2014-08-27T01:31:44.000Z,G0002,False,,False
1093138320,Sun,2014-08-27T01:31:44.000Z,2014-08-27T01:36:40.000Z,G0002,False,,False
1093138624,Sun,2014-08-27T01:36:48.000Z,2014-08-27T01:41:44.000Z,G0002,False,,False
1093138920,Sun,2014-08-27T01:41:44.000Z,2014-08-27T01:46:40.000Z,G0002,False,,False
1093139224,Sun,2014-08-27T01:46:48.000Z,2014-08-27T01:51:44.000Z,G0002,False,,False
1093139520,Sun,2014-08-27T01:51:44.000Z,2014-08-27T01:56:40.000Z,G0002,False,,False
1093139824,Sun,2014-08-27T01:56:48.000Z,2014-08-27T02:01:44.000Z,G0002,False,,False
1093143720,Sun,2014-08-27T03:01:44.000Z,2014-08-27T03:06:40.000Z,G0002,False,,False
1093144024,Sun,2014-08-27T03:06:48.000Z,2014-08-27T03:11:44.000Z,G0002,False,,False
1093144320,Sun,2014-08-27T03:11:44.000Z,2014-08-27T03:16:40.000Z,G0002,False,,False
1093144624,Sun,2014-08-27T03:16:48.000Z,2014-08-27T03:21:44.000Z,G0002,False,,False
1093144920,Sun,2014-08-27T03:21:44.000Z,2014-08-27T03:26:40.000Z,G0002,False,,False
1093145224,Sun,2014-08-27T03:26:48.000Z,2014-08-27T03:31:44.000Z,G0002,False,,False
1093145520,Sun,2014-08-27T03:31:44.000Z,2014-08-27T03:36:40.000Z,G0002,False,,False
1093145824,Sun,2014-08-27T03:36:48.000Z,2014-08-27T03:41:44.000Z,G0002,False,,False
1093146120,Sun,2014-08-27T03:41:44.000Z,2014-08-27T03:46:40.000Z,G0002,False,,False
1093146424,Sun,2014-08-27T03:46:48.000Z,2014-08-27T03:51:44.000Z,G0002,False,,False
1093146720,Sun,2014-08-27T03:51:44.000Z,2014-08-27T03:56:40.000Z,G0002,False,,False
1093147024,Sun,2014-08-27T03:56:48.000Z,2014-08-27T04:01:44.000Z,G0002,False,,False
1093154520,Sun,2014-08-27T06:01:44.000Z,2014-08-27T06:06:40.000Z,G0002,False,,False
1093154824,Sun,2014-08-27T06:06:48.000Z,2014-08-27T06:11:44.000Z,G0002,False,,False
1093155120,Sun,2014-08-27T06:11:44.000Z,2014-08-27T06:16:40.000Z,G0002,False,,False
1093155424,Sun,2014-08-27T06:16:48.000Z,2014-08-27T06:21:44.000Z,G0002,False,,False
1093155720,Sun,2014-08-27T06:21:44.000Z,2014-08-27T06:26:40.000Z,G0002,False,,False
1093156024,Sun,2014-08-27T06:26:48.000Z,2014-08-27T06:31:44.000Z,G0002,False,,False
1093156320,Sun,2014-08-27T06:31:44.000Z,2014-08-27T06:36:40.000Z,G0002,False,,False
1093156624,Sun,2014-08-27T06:36:48.000Z,2014-08-27T06:41:44.000Z,G0002,False,,False
1093156920,Sun,2014-08-27T06:41:44.000Z,2014-08-27T06:46:40.000Z,G0002,False,,False
1093157224,Sun,2014-08-27T06:46:48.000Z,2014-08-27T06:51:44.000Z,G0002,False,,False
1093157520,Sun,2014-08-27T06:51:44.000Z,2014-08-27T06:56:40.000Z,G0002,False,,False
1093157824,Sun,2014-08-27T06:56:48.000Z,2014-08-27T07:01:44.000Z,G0002,False,,False
1093223664,CORR_MODE_40_0.5,2014-08-28T01:14:08.000Z,2014-08-28T01:14:24.000Z,G0002,False,,False
1093223688,HydA,2014-08-28T01:14:32.000Z,2014-08-28T01:16:24.000Z,G0002,True,HydA,False
1093223808,Sun,2014-08-28T01:16:32.000Z,2014-08-28T01:21:28.000Z,G0002,False,,False
1093224104,Sun,2014-08-28T01:21:28.000Z,2014-08-28T01:26:24.000Z,G0002,False,,False
1093224408,Sun,2014-08-28T01:26:32.000Z,2014-08-28T01:31:28.000Z,G0002,False,,False
1093224704,Sun,2014-08-28T01:31:28.000Z,2014-08-28T01:36:24.000Z,G0002,False,,False
1093225008,Sun,2014-08-28T01:36:32.000Z,2014-08-28T01:41:28.000Z,G0002,False,,False
1093225304,Sun,2014-08-28T01:41:28.000Z,2014-08-28T01:46:24.000Z,G0002,False,,False
1093225608,Sun,2014-08-28T01:46:32.000Z,2014-08-28T01:51:28.000Z,G0002,False,,False
1093225904,Sun,2014-08-28T01:51:28.000Z,2014-08-28T01:56:24.000Z,G0002,False,,False
1093226208,Sun,2014-08-28T01:56:32.000Z,2014-08-28T02:01:28.000Z,G0002,False,,False
1093230104,Sun,2014-08-28T03:01:28.000Z,2014-08-28T03:06:24.000Z,G0002,False,,False
1093230408,Sun,2014-08-28T03:06:32.000Z,2014-08-28T03:11:28.000Z,G0002,False,,False
1093230704,Sun,2014-08-28T03:11:28.000Z,2014-08-28T03:16:24.000Z,G0002,False,,False
1093231008,Sun,2014-08-28T03:16:32.000Z,2014-08-28T03:21:28.000Z,G0002,False,,False
1093231304,Sun,2014-08-28T03:21:28.000Z,2014-08-28T03:26:24.000Z,G0002,False,,False
1093231608,Sun,2014-08-28T03:26:32.000Z,2014-08-28T03:31:28.000Z,G0002,False,,False
1093231904,Sun,2014-08-28T03:31:28.000Z,2014-08-28T03:36:24.000Z,G0002,False,,False
1093232208,Sun,2014-08-28T03:36:32.000Z,2014-08-28T03:41:28.000Z,G0002,False,,False
1093232504,Sun,2014-08-28T03:41:28.000Z,2014-08-28T03:46:24.000Z,G0002,False,,False
1093232808,Sun,2014-08-28T03:46:32.000Z,2014-08-28T03:51:28.000Z,G0002,False,,False
1093233104,Sun,2014-08-28T03:51:28.000Z,2014-08-28T03:56:24.000Z,G0002,False,,False
1093233408,Sun,2014-08-28T03:56:32.000Z,2014-08-28T04:01:28.000Z,G0002,False,,False
1093240904,Sun,2014-08-28T06:01:28.000Z,2014-08-28T06:06:24.000Z,G0002,False,,False
1093241208,Sun,2014-08-28T06:06:32.000Z,2014-08-28T06:11:28.000Z,G0002,False,,False
1093241504,Sun,2014-08-28T06:11:28.000Z,2014-08-28T06:16:24.000Z,G0002,False,,False
1093241808,Sun,2014-08-28T06:16:32.000Z,2014-08-28T06:21:28.000Z,G0002,False,,False
1093242104,Sun,2014-08-28T06:21:28.000Z,2014-08-28T06:26:24.000Z,G0002,False,,False
1093242408,Sun,2014-08-28T06:26:32.000Z,2014-08-28T06:31:28.000Z,G0002,False,,False
1093242704,Sun,2014-08-28T06:31:28.000Z,2014-08-28T06:36:24.000Z,G0002,False,,False
1093243008,Sun,2014-08-28T06:36:32.000Z,2014-08-28T06:41:28.000Z,G0002,False,,False
1093243304,Sun,2014-08-28T06:41:28.000Z,2014-08-28T06:46:24.000Z,G0002,False,,False
1093243608,Sun,2014-08-28T06:46:32.000Z,2014-08-28T06:51:28.000Z,G0002,False,,False
1093243904,Sun,2014-08-28T06:51:28.000Z,2014-08-28T06:56:24.000Z,G0002,False,,False
1093244208,Sun,2014-08-28T06:56:32.000Z,2014-08-28T07:01:28.000Z,G0002,False,,False
1093310040,CORR_MODE_40_0.5,2014-08-29T01:13:44.000Z,2014-08-29T01:14:00.000Z,G0002,False,,False
1093310064,HydA,2014-08-29T01:14:08.000Z,2014-08-29T01:16:00.000Z,G0002,True,HydA,False
1093310184,Sun,2014-08-29T01:16:08.000Z,2014-08-29T01:21:04.000Z,G0002,False,,False
1093310488,Sun,2014-08-29T01:21:12.000Z,2014-08-29T01:26:08.000Z,G0002,False,,False
1093310784,Sun,2014-08-29T01:26:08.000Z,2014-08-29T01:31:04.000Z,G0002,False,,False
1093311088,Sun,2014-08-29T01:31:12.000Z,2014-08-29T01:36:08.000Z,G0002,False,,False
1093311384,Sun,2014-08-29T01:36:08.000Z,2014-08-29T01:41:04.000Z,G0002,False,,False
1093311688,Sun,2014-08-29T01:41:12.000Z,2014-08-29T01:46:08.000Z,G0002,False,,False
1093311984,Sun,2014-08-29T01:46:08.000Z,2014-08-29T01:51:04.000Z,G0002,False,,False
1093312288,Sun,2014-08-29T01:51:12.000Z,2014-08-29T01:56:08.000Z,G0002,False,,False
1093312584,Sun,2014-08-29T01:56:08.000Z,2014-08-29T02:01:04.000Z,G0002,False,,False
1093316488,Sun,2014-08-29T03:01:12.000Z,2014-08-29T03:06:08.000Z,G0002,False,,False
1093316784,Sun,2014-08-29T03:06:08.000Z,2014-08-29T03:11:04.000Z,G0002,False,,False
1093317088,Sun,2014-08-29T03:11:12.000Z,2014-08-29T03:16:08.000Z,G0002,False,,False
1093317384,Sun,2014-08-29T03:16:08.000Z,2014-08-29T03:21:04.000Z,G0002,False,,False
1093317688,Sun,2014-08-29T03:21:12.000Z,2014-08-29T03:26:08.000Z,G0002,False,,False
1093317984,Sun,2014-08-29T03:26:08.000Z,2014-08-29T03:31:04.000Z,G0002,False,,False
1093318288,Sun,2014-08-29T03:31:12.000Z,2014-08-29T03:36:08.000Z,G0002,False,,False
1093318584,Sun,2014-08-29T03:36:08.000Z,2014-08-29T03:41:04.000Z,G0002,False,,False
1093318888,Sun,2014-08-29T03:41:12.000Z,2014-08-29T03:46:08.000Z,G0002,False,,False
1093319184,Sun,2014-08-29T03:46:08.000Z,2014-08-29T03:51:04.000Z,G0002,False,,False
1093319488,Sun,2014-08-29T03:51:12.000Z,2014-08-29T03:56:08.000Z,G0002,False,,False
1093319784,Sun,2014-08-29T03:56:08.000Z,2014-08-29T04:01:04.000Z,G0002,False,,False
1093327288,Sun,2014-08-29T06:01:12.000Z,2014-08-29T06:06:08.000Z,G0002,False,,False
1093327584,Sun,2014-08-29T06:06:08.000Z,2014-08-29T06:11:04.000Z,G0002,False,,False
1093327888,Sun,2014-08-29T06:11:12.000Z,2014-08-29T06:16:08.000Z,G0002,False,,False
1093328184,Sun,2014-08-29T06:16:08.000Z,2014-08-29T06:21:04.000Z,G0002,False,,False
1093328488,Sun,2014-08-29T06:21:12.000Z,2014-08-29T06:26:08.000Z,G0002,False,,False
1093328784,Sun,2014-08-29T06:26:08.000Z,2014-08-29T06:31:04.000Z,G0002,False,,False
1093329088,Sun,2014-08-29T06:31:12.000Z,2014-08-29T06:36:08.000Z,G0002,False,,False
1093329384,Sun,2014-08-29T06:36:08.000Z,2014-08-29T06:41:04.000Z,G0002,False,,False
1093329688,Sun,2014-08-29T06:41:12.000Z,2014-08-29T06:46:08.000Z,G0002,False,,False
1093329984,Sun,2014-08-29T06:46:08.000Z,2014-08-29T06:51:04.000Z,G0002,False,,False
1093330288,Sun,2014-08-29T06:51:12.000Z,2014-08-29T06:56:08.000Z,G0002,False,,False
1093330584,Sun,2014-08-29T06:56:08.000Z,2014-08-29T07:01:04.000Z,G0002,False,,False
1093396424,CORR_MODE_40_0.5,2014-08-30T01:13:28.000Z,2014-08-30T01:13:44.000Z,G0002,False,,False
1093396448,HydA,2014-08-30T01:13:52.000Z,2014-08-30T01:15:44.000Z,G0002,True,HydA,False
1093396568,Sun,2014-08-30T01:15:52.000Z,2014-08-30T01:20:48.000Z,G0002,False,,False
1093396872,Sun,2014-08-30T01:20:56.000Z,2014-08-30T01:25:52.000Z,G0002,False,,False
1093397168,Sun,2014-08-30T01:25:52.000Z,2014-08-30T01:30:48.000Z,G0002,False,,False
1093397472,Sun,2014-08-30T01:30:56.000Z,2014-08-30T01:35:52.000Z,G0002,False,,False
1093397768,Sun,2014-08-30T01:35:52.000Z,2014-08-30T01:40:48.000Z,G0002,False,,False
1093398072,Sun,2014-08-30T01:40:56.000Z,2014-08-30T01:45:52.000Z,G0002,False,,False
1093398368,Sun,2014-08-30T01:45:52.000Z,2014-08-30T01:50:48.000Z,G0002,False,,False
1093398672,Sun,2014-08-30T01:50:56.000Z,2014-08-30T01:55:52.000Z,G0002,False,,False
1093398968,Sun,2014-08-30T01:55:52.000Z,2014-08-30T02:00:48.000Z,G0002,False,,False
1093402872,Sun,2014-08-30T03:00:56.000Z,2014-08-30T03:05:52.000Z,G0002,False,,False
1093403168,Sun,2014-08-30T03:05:52.000Z,2014-08-30T03:10:48.000Z,G0002,False,,False
1093403472,Sun,2014-08-30T03:10:56.000Z,2014-08-30T03:15:52.000Z,G0002,False,,False
1093403768,Sun,2014-08-30T03:15:52.000Z,2014-08-30T03:20:48.000Z,G0002,False,,False
1093404072,Sun,2014-08-30T03:20:56.000Z,2014-08-30T03:25:52.000Z,G0002,False,,False
1093404368,Sun,2014-08-30T03:25:52.000Z,2014-08-30T03:30:48.000Z,G0002,False,,False
1093404672,Sun,2014-08-30T03:30:56.000Z,2014-08-30T03:35:52.000Z,G0002,False,,False
1093404968,Sun,2014-08-30T03:35:52.000Z,2014-08-30T03:40:48.000Z,G0002,False,,False
1093405272,Sun,2014-08-30T03:40:56.000Z,2014-08-30T03:45:52.000Z,G0002,False,,False
1093405568,Sun,2014-08-30T03:45:52.000Z,2014-08-30T03:50:48.000Z,G0002,False,,False
1093405872,Sun,2014-08-30T03:50:56.000Z,2014-08-30T03:55:52.000Z,G0002,False,,False
1093406168,Sun,2014-08-30T03:55:52.000Z,2014-08-30T04:00:48.000Z,G0002,False,,False
1093413672,Sun,2014-08-30T06:00:56.000Z,2014-08-30T06:05:52.000Z,G0002,False,,False
1093413968,Sun,2014-08-30T06:05:52.000Z,2014-08-30T06:10:48.000Z,G0002,False,,False
1093414272,Sun,2014-08-30T06:10:56.000Z,2014-08-30T06:15:52.000Z,G0002,False,,False
1093414568,Sun,2014-08-30T06:15:52.000Z,2014-08-30T06:20:48.000Z,G0002,False,,False
1093414872,Sun,2014-08-30T06:20:56.000Z,2014-08-30T06:25:52.000Z,G0002,False,,False
1093415168,Sun,2014-08-30T06:25:52.000Z,2014-08-30T06:30:48.000Z,G0002,False,,False
1093415472,Sun,2014-08-30T06:30:56.000Z,2014-08-30T06:35:52.000Z,G0002,False,,False
1093415768,Sun,2014-08-30T06:35:52.000Z,2014-08-30T06:40:48.000Z,G0002,False,,False
1093416072,Sun,2014-08-30T06:40:56.000Z,2014-08-30T06:45:52.000Z,G0002,False,,False
1093416368,Sun,2014-08-30T06:45:52.000Z,2014-08-30T06:50:48.000Z,G0002,False,,False
1093416672,Sun,2014-08-30T06:50:56.000Z,2014-08-30T06:55:52.000Z,G0002,False,,False
1093416968,Sun,2014-08-30T06:55:52.000Z,2014-08-30T07:00:48.000Z,G0002,False,,False
1093482016,Sun,2014-08-31T01:00:00.000Z,2014-08-31T01:04:00.000Z,G0002,False,,False
1093482256,Sun,2014-08-31T01:04:00.000Z,2014-08-31T01:08:00.000Z,G0002,False,,False
1093482496,Sun,2014-08-31T01:08:00.000Z,2014-08-31T01:12:00.000Z,G0002,False,,False
1093482736,Sun,2014-08-31T01:12:00.000Z,2014-08-31T01:16:00.000Z,G0002,False,,False
1093482976,Sun,2014-08-31T01:16:00.000Z,2014-08-31T01:20:00.000Z,G0002,False,,False
1093483216,Sun,2014-08-31T01:20:00.000Z,2014-08-31T01:24:00.000Z,G0002,False,,False
1093483456,Sun,2014-08-31T01:24:00.000Z,2014-08-31T01:28:00.000Z,G0002,False,,False
1093483696,Sun,2014-08-31T01:28:00.000Z,2014-08-31T01:32:00.000Z,G0002,False,,False
1093483936,Sun,2014-08-31T01:32:00.000Z,2014-08-31T01:36:00.000Z,G0002,False,,False
1093484176,Sun,2014-08-31T01:36:00.000Z,2014-08-31T01:40:00.000Z,G0002,False,,False
1093484416,Sun,2014-08-31T01:40:00.000Z,2014-08-31T01:44:00.000Z,G0002,False,,False
1093484656,Sun,2014-08-31T01:44:00.000Z,2014-08-31T01:48:00.000Z,G0002,False,,False
1093484896,Sun,2014-08-31T01:48:00.000Z,2014-08-31T01:52:00.000Z,G0002,False,,False
1093485136,Sun,2014-08-31T01:52:00.000Z,2014-08-31T01:56:00.000Z,G0002,False,,False
1093485376,Sun,2014-08-31T01:56:00.000Z,2014-08-31T02:00:00.000Z,G0002,False,,False
1093489216,Sun,2014-08-31T03:00:00.000Z,2014-08-31T03:04:00.000Z,G0002,False,,False
1093489456,Sun,2014-08-31T03:04:00.000Z,2014-08-31T03:08:00.000Z,G0002,False,,False
1093489696,Sun,2014-08-31T03:08:00.000Z,2014-08-31T03:12:00.000Z,G0002,False,,False
1093489936,Sun,2014-08-31T03:12:00.000Z,2014-08-31T03:16:00.000Z,G0002,False,,False
1093490176,Sun,2014-08-31T03:16:00.000Z,2014-08-31T03:20:00.000Z,G0002,False,,False
1093490416,Sun,2014-08-31T03:20:00.000Z,2014-08-31T03:24:00.000Z,G0002,False,,False
1093490656,Sun,2014-08-31T03:24:00.000Z,2014-08-31T03:28:00.000Z,G0002,False,,False
1093490896,Sun,2014-08-31T03:28:00.000Z,2014-08-31T03:32:00.000Z,G0002,False,,False
1093491136,Sun,2014-08-31T03:32:00.000Z,2014-08-31T03:36:00.000Z,G0002,False,,False
1093491376,Sun,2014-08-31T03:36:00.000Z,2014-08-31T03:40:00.000Z,G0002,False,,False
1093491616,Sun,2014-08-31T03:40:00.000Z,2014-08-31T03:44:00.000Z,G0002,False,,False
1093491856,Sun,2014-08-31T03:44:00.000Z,2014-08-31T03:48:00.000Z,G0002,False,,False
1093492096,Sun,2014-08-31T03:48:00.000Z,2014-08-31T03:52:00.000Z,G0002,False,,False
1093492336,Sun,2014-08-31T03:52:00.000Z,2014-08-31T03:56:00.000Z,G0002,False,,False
1093492576,Sun,2014-08-31T03:56:00.000Z,2014-08-31T04:00:00.000Z,G0002,False,,False
1093500016,Sun,2014-08-31T06:00:00.000Z,2014-08-31T06:04:00.000Z,G0002,False,,False
1093500256,Sun,2014-08-31T06:04:00.000Z,2014-08-31T06:08:00.000Z,G0002,False,,False
1093500496,Sun,2014-08-31T06:08:00.000Z,2014-08-31T06:12:00.000Z,G0002,False,,False
1093500736,Sun,2014-08-31T06:12:00.000Z,2014-08-31T06:16:00.000Z,G0002,False,,False
1093500976,Sun,2014-08-31T06:16:00.000Z,2014-08-31T06:20:00.000Z,G0002,False,,False
1093501216,Sun,2014-08-31T06:20:00.000Z,2014-08-31T06:24:00.000Z,G0002,False,,False
1093501456,Sun,2014-08-31T06:24:00.000Z,2014-08-31T06:28:00.000Z,G0002,False,,False
1093501696,Sun,2014-08-31T06:28:00.000Z,2014-08-31T06:32:00.000Z,G0002,False,,False
1093501936,Sun,2014-08-31T06:32:00.000Z,2014-08-31T06:36:00.000Z,G0002,False,,False
1093502176,Sun,2014-08-31T06:36:00.000Z,2014-08-31T06:40:00.000Z,G0002,False,,False
1093502416,Sun,2014-08-31T06:40:00.000Z,2014-08-31T06:44:00.000Z,G0002,False,,False
1093502656,Sun,2014-08-31T06:44:00.000Z,2014-08-31T06:48:00.000Z,G0002,False,,False
1093502896,Sun,2014-08-31T06:48:00.000Z,2014-08-31T06:52:00.000Z,G0002,False,,False
1093503136,Sun,2014-08-31T06:52:00.000Z,2014-08-31T06:56:00.000Z,G0002,False,,False
1093503376,Sun,2014-08-31T06:56:00.000Z,2014-08-31T07:00:00.000Z,G0002,False,,False
1093570096,Sun,2014-09-01T01:28:00.000Z,2014-09-01T01:32:00.000Z,G0002,False,,False
1093570336,Sun,2014-09-01T01:32:00.000Z,2014-09-01T01:36:00.000Z,G0002,False,,False
1093570576,Sun,2014-09-01T01:36:00.000Z,2014-09-01T01:40:00.000Z,G0002,False,,False
1093570816,Sun,2014-09-01T01:40:00.000Z,2014-09-01T01:44:00.000Z,G0002,False,,False
1093571296,Sun,2014-09-01T01:48:00.000Z,2014-09-01T01:52:00.000Z,G0002,False,,False
1093571536,Sun,2014-09-01T01:52:00.000Z,2014-09-01T01:56:00.000Z,G0002,False,,False
1093571776,Sun,2014-09-01T01:56:00.000Z,2014-09-01T02:00:00.000Z,G0002,False,,False
1093575616,Sun,2014-09-01T03:00:00.000Z,2014-09-01T03:04:00.000Z,G0002,False,,False
1093575856,Sun,2014-09-01T03:04:00.000Z,2014-09-01T03:08:00.000Z,G0002,False,,False
1093576096,Sun,2014-09-01T03:08:00.000Z,2014-09-01T03:12:00.000Z,G0002,False,,False
1093576336,Sun,2014-09-01T03:12:00.000Z,2014-09-01T03:16:00.000Z,G0002,False,,False
1093576576,Sun,2014-09-01T03:16:00.000Z,2014-09-01T03:20:00.000Z,G0002,False,,False
1093576816,Sun,2014-09-01T03:20:00.000Z,2014-09-01T03:24:00.000Z,G0002,False,,False
1093577056,Sun,2014-09-01T03:24:00.000Z,2014-09-01T03:28:00.000Z,G0002,False,,False
1093577296,Sun,2014-09-01T03:28:00.000Z,2014-09-01T03:32:00.000Z,G0002,False,,False
1093577536,Sun,2014-09-01T03:32:00.000Z,2014-09-01T03:36:00.000Z,G0002,False,,False
1093577776,Sun,2014-09-01T03:36:00.000Z,2014-09-01T03:40:00.000Z,G0002,False,,False
1093578016,Sun,2014-09-01T03:40:00.000Z,2014-09-01T03:44:00.000Z,G0002,False,,False
1093578256,Sun,2014-09-01T03:44:00.000Z,2014-09-01T03:48:00.000Z,G0002,False,,False
1093578496,Sun,2014-09-01T03:48:00.000Z,2014-09-01T03:52:00.000Z,G0002,False,,False
1093578736,Sun,2014-09-01T03:52:00.000Z,2014-09-01T03:56:00.000Z,G0002,False,,False
1093578976,Sun,2014-09-01T03:56:00.000Z,2014-09-01T04:00:00.000Z,G0002,False,,False
1093586416,Sun,2014-09-01T06:00:00.000Z,2014-09-01T06:04:00.000Z,G0002,False,,False
1093586656,Sun,2014-09-01T06:04:00.000Z,2014-09-01T06:08:00.000Z,G0002,False,,False
1093586896,Sun,2014-09-01T06:08:00.000Z,2014-09-01T06:12:00.000Z,G0002,False,,False
1093587136,Sun,2014-09-01T06:12:00.000Z,2014-09-01T06:16:00.000Z,G0002,False,,False
1093587376,Sun,2014-09-01T06:16:00.000Z,2014-09-01T06:20:00.000Z,G0002,False,,False
