-5.53E+02	-1.20E+02
-1.81E+02	-1.20E+02
-8.30E+01	-1.20E+02
3.58E+02	-1.20E+02
3.74E+02	-1.20E+02
4.66E+02	-1.20E+02
1.10E+03	-1.20E+02
1.21E+03	-1.20E+02
1.72E+03	-1.20E+02
1.72E+03	-1.20E+02
-8.98E+02	-1.21E+02
-3.48E+03	-1.22E+02
-3.48E+03	-1.22E+02
-3.44E+03	-1.22E+02
-3.42E+03	-1.22E+02
-3.41E+03	-1.22E+02
-3.37E+03	-1.22E+02
-6.21E+03	-1.23E+02
-6.19E+03	-1.23E+02
-6.16E+03	-1.23E+02
1.49E+04	-2.25E+02
-4.32E+03	-1.25E+02
-4.28E+03	-1.25E+02
-4.28E+03	-1.25E+02
-4.26E+03	-1.25E+02
-4.22E+03	-1.25E+02
-4.43E+03	-1.37E+02
-1.39E+04	-1.44E+02
-1.39E+04	-1.45E+02
-1.38E+04	-1.44E+02
-2.07E+04	-1.60E+02
-2.65E+04	-1.76E+02
-2.65E+04	-1.76E+02
-2.65E+04	-1.76E+02
-2.64E+04	-1.76E+02
-3.36E+04	-2.10E+02
-3.36E+04	-2.10E+02
-3.36E+04	-2.10E+02
-1.09E+03	-1.20E+02
-5.43E+02	-1.20E+02
-4.56E+02	-1.20E+02
-9.67E+02	-1.20E+02
-9.66E+02	-1.20E+02
-8.95E+02	-1.20E+02
-1.12E+03	-1.20E+02
-1.12E+03	-1.20E+02
-1.02E+03	-1.20E+02
-6.81E+02	-1.20E+02
-6.42E+02	-1.20E+02
3.60E+03	-1.21E+02
4.63E+03	-1.22E+02
4.66E+03	-1.22E+02
4.67E+03	-1.22E+02
4.72E+03	-1.22E+02
4.45E+03	-1.23E+02
4.48E+03	-1.23E+02
4.49E+03	-1.23E+02
-3.35E+04	-2.10E+02
8.15E+03	-1.25E+02
8.17E+03	-1.25E+02
8.18E+03	-1.25E+02
1.24E+04	-1.33E+02
1.55E+04	-1.44E+02
1.55E+04	-1.44E+02
1.55E+04	-1.44E+02
1.81E+04	-1.61E+02
1.32E+04	-1.71E+02
1.32E+04	-1.71E+02
1.33E+04	-1.71E+02
1.33E+04	-1.71E+02
2.47E+04	-2.44E+02
2.47E+04	-2.43E+02
2.48E+04	-2.44E+02
-3.50E+02	-1.20E+02
5.76E+02	-1.20E+02
6.96E+02	-1.20E+02
4.64E+02	-1.20E+02
5.02E+02	-1.20E+02
5.60E+02	-1.20E+02
-1.30E+02	-1.20E+02
-1.26E+02	-1.20E+02
-3.24E+01	-1.20E+02
-1.21E+03	-1.20E+02
-1.20E+03	-1.20E+02
-2.56E+03	-1.21E+02
-1.29E+03	-1.22E+02
-1.27E+03	-1.22E+02
-1.26E+03	-1.22E+02
-1.21E+03	-1.22E+02
1.60E+03	-1.23E+02
1.63E+03	-1.23E+02
1.65E+03	-1.23E+02
4.55E+03	-1.23E+02
-4.11E+03	-1.25E+02
-4.09E+03	-1.25E+02
-4.09E+03	-1.25E+02
-9.02E+03	-1.34E+02
-6.70E+02	-1.44E+02
-6.67E+02	-1.44E+02
-6.55E+02	-1.44E+02
2.92E+03	-1.61E+02
1.41E+04	-1.85E+02
1.41E+04	-1.85E+02
1.41E+04	-1.85E+02
1.42E+04	-1.85E+02
1.48E+04	-2.25E+02
1.48E+04	-2.25E+02
1.48E+04	-2.26E+02
2.14E+02	-1.20E+02
2.99E+02	-1.20E+02
1.70E+01	-1.20E+02
1.97E+02	-1.20E+02
-2.35E+02	-1.20E+02
-1.21E+02	-1.20E+02
-2.26E+02	-1.20E+02
6.32E+01	-1.20E+02
-5.64E+01	-1.20E+02
-7.48E+01	-1.20E+02
1.09E+02	-1.20E+02
1.65E+02	-1.20E+02
-3.12E+02	-1.20E+02
1.56E+01	-1.20E+02
2.53E+02	-1.20E+02
-1.72E+01	-1.20E+02
-1.50E+02	-1.20E+02
1.14E+02	-1.20E+02
2.72E+02	-1.20E+02
-8.76E+01	-1.20E+02
7.20E+01	-1.20E+02
-1.69E+02	-1.20E+02
2.36E+02	-1.20E+02
1.14E+02	-1.20E+02
1.62E+02	-1.20E+02
4.09E+02	-1.20E+02
4.37E+00	-1.20E+02
-9.41E+01	-1.20E+02
-8.50E+01	-1.20E+02
1.27E+02	-1.20E+02
1.92E+02	-1.20E+02
-2.82E+02	-1.20E+02
-1.40E+02	-1.20E+02
-3.78E+02	-1.20E+02
6.99E+01	-1.20E+02
-3.96E+02	-1.20E+02
-2.94E+02	-1.20E+02
-8.78E+01	-1.20E+02
-6.03E+01	-1.20E+02
4.19E+02	-1.20E+02
-1.70E-10	-1.20E+02
-1.60E+02	-1.20E+02
9.09E+01	-1.20E+02
-5.59E+01	-1.20E+02
1.07E+01	-1.20E+02
1.85E+02	-1.20E+02
-4.32E+01	-1.20E+02
6.67E+01	-1.20E+02
5.42E+01	-1.20E+02
5.57E+01	-1.20E+02
1.39E+02	-1.20E+02
-1.05E+02	-1.20E+02
-7.77E+01	-1.20E+02
9.19E+01	-1.20E+02
7.31E+01	-1.20E+02
-5.14E+01	-1.20E+02
-2.45E+01	-1.20E+02
-1.11E+02	-1.20E+02
1.47E+02	-1.20E+02
1.52E+02	-1.20E+02
1.76E+02	-1.20E+02
1.32E+02	-1.20E+02
-1.84E+02	-1.20E+02
-1.71E+02	-1.20E+02
7.03E+01	-1.20E+02
-1.21E+02	-1.20E+02
7.71E+00	-1.20E+02
-2.35E+00	-1.20E+02
-1.88E+02	-1.20E+02
6.18E+01	-1.20E+02
1.72E+01	-1.20E+02
2.93E+01	-1.20E+02
-6.63E+01	-1.20E+02
4.31E+01	-1.20E+02
-2.13E+02	-1.20E+02
1.08E+02	-1.20E+02
-1.31E+02	-1.20E+02
-2.83E+01	-1.20E+02
2.20E+02	-1.20E+02
-1.08E+02	-1.20E+02
-1.58E+02	-1.20E+02
1.14E+02	-1.20E+02
2.65E+01	-1.20E+02
-1.34E+02	-1.20E+02
3.04E+01	-1.20E+02
-4.13E+01	-1.20E+02
-1.92E+02	-1.20E+02
-3.01E+01	-1.20E+02
1.67E+02	-1.20E+02
-2.19E+02	-1.20E+02
8.78E+00	-1.20E+02
1.15E+02	-1.20E+02
-2.24E+02	-1.20E+02
-1.23E+02	-1.20E+02
-2.77E+01	-1.20E+02
-1.84E+02	-1.20E+02
2.68E+02	-1.20E+02
1.11E+02	-1.20E+02
-3.32E+02	-1.20E+02
-2.46E+02	-1.20E+02
1.59E+02	-1.20E+02
-2.18E+02	-1.20E+02
2.00E+02	-1.20E+02
-2.74E+02	-1.20E+02
-2.72E+02	-1.20E+02
2.07E+01	-1.20E+02
-1.43E+02	-1.20E+02
7.00E+01	-1.20E+02
1.83E+02	-1.20E+02
5.60E+01	-1.20E+02
-2.93E+02	-1.20E+02
-1.99E+02	-1.20E+02
3.17E+02	-1.20E+02
2.48E+02	-1.20E+02
-1.17E+02	-1.20E+02
2.75E+02	-1.20E+02
2.64E+02	-1.20E+02
2.22E+02	-1.20E+02
-4.21E+01	-1.20E+02
2.94E+02	-1.20E+02
-1.60E+02	-1.20E+02
-2.82E+02	-1.20E+02
-3.12E+02	-1.20E+02
1.66E+02	-1.20E+02
1.50E+02	-1.20E+02
3.43E+02	-1.20E+02
1.67E+02	-1.20E+02
-7.96E+01	-1.20E+02
3.01E+02	-1.20E+02
1.64E+02	-1.20E+02
-1.23E+01	-1.20E+02
-2.30E+02	-1.20E+02
-2.26E+02	-1.20E+02
-1.92E+02	-1.20E+02
-8.74E+01	-1.20E+02
-2.53E+02	-1.20E+02
